id,name,short,district_id,zipcode,op_id,status_id
598,Lawe Tua Gab,1104020022,43,,1,1
599,Bukit Merdeka,1104020023,43,24673,1,1
600,Lawe Kesumpat,1104020024,43,24673,1,1
601,Darul Aman,1104020027,43,24673,1,1
602,Lawe Loning Sepakat,1104020035,43,24673,1,1
603,Gaya Jaya,1104020036,43,24673,1,1
604,Lawe Loning I,1104020037,43,24673,1,1
605,Lawe Rakat,1104020038,43,24673,1,1
606,Suka Maju,1104020039,43,24673,1,1
607,Suka Jaya,1104020040,43,24673,1,1
608,Lawe Serke,1104020041,43,24673,1,1
609,Lawe Tua Persatuan,1104020042,43,24673,1,1
610,Lawe Tua Makmur,1104020043,43,24673,1,1
611,Bukit Sepakat,1104020044,43,24673,1,1
612,Enmya Batu Dua Ratus,1104020045,43,24673,1,1
613,Sebungke,1104020046,43,24673,1,1
614,Lawe Loning Hakhapen,1104020047,43,,1,1
615,Ndauh Ni Tenggau,1104020048,43,,1,1
616,Kertimbang,1104020049,43,24673,1,1
617,Lawe Sigala Barat Jaya,1104020050,43,24673,1,1
618,Lawe Pekhidinan,1104020051,43,,1,1
619,Gelah Musara,1104020052,43,24673,1,1
620,Mulie Dame,1104020053,43,,1,1
621,Karya Indah,1104020054,43,24673,1,1
622,Kayu Mbelin,1104020055,43,24673,1,1
623,Muara Situlen,1104021002,44,24673,1,1
624,Pardamean,1104021003,44,24673,1,1
625,Sejahtera,1104021004,44,24673,1,1
626,Kampung Bhakti,1104021005,44,,1,1
627,Lawe Perbunga,1104021006,44,24673,1,1
628,Cinta Damai,1104021007,44,24673,1,1
629,Pardomuan Ii,1104021008,44,24673,1,1
630,Lawe Deski Sabas,1104021009,44,,1,1
631,Pardomuan I,1104021010,44,24673,1,1
632,Lawe Deski I,1104021011,44,,1,1
633,Musara Setia,1104021017,44,,1,1
634,Sejahtera Baru,1104021018,44,24673,1,1
635,Tanoh Alas,1104021019,44,24673,1,1
636,Cinta Makmur,1104021020,44,24673,1,1
637,Lawe Mantik,1104021021,44,24673,1,1
638,Kute Makmur,1104021022,44,24673,1,1
639,Lawe Desky Tongah,1104021023,44,24673,1,1
640,Lawe Tawakh,1104021024,44,24673,1,1
641,Sabilussalam,1104021025,44,,1,1
642,Deski Jaya,1104021026,44,,1,1
643,Pintu Alas,1104021027,44,24673,1,1
644,Lawe Kinga T Tinggi,1104022001,45,,1,1
645,Lawe Beringin Horas,1104022002,45,24678,1,1
646,Lawe Beringin Gayo,1104022003,45,24678,1,1
647,Suka Makmur,1104022004,45,24678,1,1
648,Ngk Alur Buluh,1104022005,45,,1,1
649,Simpang Semadam,1104022006,45,24678,1,1
650,Semadam Awal,1104022007,45,24678,1,1
651,Kebun Sere,1104022008,45,24678,1,1
652,Semadam Asal,1104022009,45,24678,1,1
653,Lawe Kinga Gab,1104022010,45,,1,1
654,Titi Pasir,1104022011,45,24678,1,1
655,Pasar Puntung,1104022012,45,,1,1
656,Lawe Petanduk,1104022013,45,24678,1,1
657,Sepakat Segenep,1104022014,45,24678,1,1
658,Kampung Baru,1104022015,45,24678,1,1
659,Selamat Indah,1104022016,45,24678,1,1
660,Lawe Mejile,1104022017,45,,1,1
661,Lawe Kinga Lapter,1104022018,45,24678,1,1
662,Lawe Petanduk I,1104022019,45,24678,1,1
663,Naga Timbul,1104023001,46,,1,1
664,Gunung Pak-Pak,1104023002,46,,1,1
665,Bunbun Alas,1104023003,46,,1,1
666,Tanjung Sari,1104023004,46,,1,1
667,Bintang Alga Musara,1104023005,46,,1,1
668,Bukit Bintang Indah,1104023006,46,,1,1
669,Suka Damai,1104023007,46,,1,1
670,Sepakat,1104023008,46,,1,1
671,Punce Nali,1104023009,46,,1,1
672,Sade Ate,1104023010,46,,1,1
673,Arih Mejilai,1104023011,46,,1,1
674,Ukhat Peseluk,1104023012,46,,1,1
675,Tunas Mude,1104023013,46,,1,1
676,Gaye Sendah,1104023014,46,,1,1
677,Kute Hakhapen,1104023015,46,,1,1
678,Tuah Kerine,1104023016,46,,1,1
679,Lawe Sekhakut,1104023017,46,,1,1
680,Bun Bun Indah,1104023018,46,,1,1
681,Laut Tawar,1104023019,46,,1,1
682,Kane Mende,1104023020,46,,1,1
683,Kompas,1104023021,46,,1,1
684,Bukit Meriah,1104023022,46,,1,1
685,Permata Musara,1104023023,46,,1,1
686,Tualang Sembilar,1104030016,47,24671,1,1
687,Terutung Payung Hilir,1104030017,47,24671,1,1
688,Terutung Payung Hulu,1104030018,47,24671,1,1
689,Likat,1104030019,47,24671,1,1
690,Rikit,1104030020,47,24671,1,1
691,Kuning I,1104030021,47,24671,1,1
692,Cinta Damai,1104030022,47,24671,1,1
693,Kuning Ii,1104030023,47,24671,1,1
694,Kuta Lang Lang,1104030024,47,,1,1
695,Pedesi,1104030025,47,24671,1,1
696,Biak Muli,1104030026,47,24671,1,1
697,Terutung Megara Asli,1104030027,47,24671,1,1
698,Pinding,1104030028,47,24671,1,1
699,Lawe Hijo,1104030029,47,24671,1,1
700,Bambel Gabungan,1104030034,47,24671,1,1
701,Pulo Kedondong,1104030040,47,24671,1,1
702,Pulo Perengge,1104030041,47,24671,1,1
703,Kute Antara,1104030042,47,24671,1,1
704,Terutung Seperai,1104030046,47,24671,1,1
705,Lawe Kihing,1104030047,47,24651,1,1
706,Bambel,1104030048,47,24671,1,1
707,Kute Seri,1104030049,47,24671,1,1
708,Kuta Buluh,1104030050,47,,1,1
709,Tualang Sembilar Baru,1104030051,47,,1,1
710,Terutung Payung Gabungan,1104030052,47,24671,1,1
711,Biak Muli Baru,1104030053,47,,1,1
712,Biak Muli Pante Raja,1104030054,47,,1,1
713,Biak Muli Sejahtera,1104030055,47,24671,1,1
714,Lawe Hijo Metuah,1104030056,47,24671,1,1
715,Lawe Hijo Ampera,1104030057,47,,1,1
716,Lembah Haji,1104030058,47,24671,1,1
717,Kuta Lang Lang Baru,1104030059,47,,1,1
718,Pancar Iman,1104030060,47,,1,1
719,Maha Singkil,1104031001,48,24671,1,1
720,Tenembak Bintang,1104031002,48,24671,1,1
721,Alur Buluh,1104031003,48,,1,1
722,Tualang Baru,1104031004,48,24671,1,1
723,Kuta Lengat Pagan,1104031005,48,24671,1,1
724,Kuta Lengat Selian,1104031006,48,24671,1,1
725,Kuta Lingga,1104031007,48,24671,1,1
726,Rema,1104031008,48,24671,1,1
727,Lawe Dua Gab,1104031009,48,,1,1
728,Kerukunan,1104031010,48,24671,1,1
729,Rikit Bur,1104031012,48,24671,1,1
730,Amaliah,1104031013,48,24671,1,1
731,Gumpang,1104031014,48,24671,1,1
732,Pejuang,1104031015,48,24671,1,1
733,Sebudi Jaya,1104031016,48,24671,1,1
734,Bambel Baru,1104031017,48,24671,1,1
735,Darussalam,1104031018,48,24671,1,1
736,Kute Gekhat,1104031019,48,24671,1,1
737,Mbak Sako,1104031020,48,24671,1,1
738,Paye Rambung,1104031021,48,,1,1
739,Darul Imami,1104031022,48,24671,1,1
740,Rikit Bur Ii,1104031023,48,24671,1,1
741,Empat Lima,1104031024,48,24671,1,1
742,Kuta Lesung,1104032001,49,,1,1
743,Berandang,1104032002,49,24671,1,1
744,Lawe Sumur,1104032003,49,24671,1,1
745,Terutung Megare Lawe Pasaran,1104032004,49,,1,1
746,Kisam Gabungan,1104032005,49,,1,1
747,Penosan,1104032006,49,24671,1,1
748,Kisam Kute Pasir,1104032007,49,24671,1,1
749,Buah Pala,1104032008,49,24671,1,1
750,Kute Bunin,1104032009,49,24671,1,1
751,Lawe Sumur Baru,1104032010,49,24671,1,1
752,Setia Baru,1104032011,49,24671,1,1
753,Lawe Perlak,1104032012,49,,1,1
754,Lawe Sumur Sepakat,1104032013,49,24671,1,1
755,Terutung Megara Baru,1104032014,49,,1,1
756,Lawe Pasaran Tengku Mbelin,1104032015,49,,1,1
757,Kisam Lestari,1104032016,49,24671,1,1
758,Kisam Kuta Rambe,1104032017,49,,1,1
759,Tiger Miko,1104032018,49,,1,1
760,Kuta Rih,1104040001,50,,1,1
761,Kutacane Lama,1104040002,50,24651,1,1
762,Perapat Hilir,1104040003,50,24651,1,1
763,Perapat Hulu,1104040004,50,24651,1,1
764,Pulo Latong,1104040005,50,24651,1,1
765,Kota Kutacane,1104040010,50,24651,1,1
766,Muara Lawe Bulan,1104040011,50,24651,1,1
767,Mbarung,1104040012,50,24651,1,1
768,Pulonas,1104040013,50,24651,1,1
769,Batu Bulan I,1104040021,50,,1,1
770,Batu Bulan Ii,1104040022,50,,1,1
771,Batu Bulan Asli,1104040023,50,,1,1
772,Kampung Raja,1104040024,50,24651,1,1
773,Kampung Melayu Gabungan,1104040026,50,24651,1,1
774,Terutung Pedi,1104040027,50,24651,1,1
775,Gumpang Jaya,1104040029,50,24671,1,1
776,Batumbulan Baru,1104040030,50,,1,1
777,Ujung Barat,1104040031,50,24651,1,1
778,Pulo Peding,1104040032,50,24651,1,1
779,Medabe,1104040033,50,,1,1
780,Perapat Sepakat,1104040034,50,24651,1,1
781,Perapat Titi Panjang,1104040035,50,24651,1,1
782,Pulo Sanggar,1104040036,50,,1,1
783,Mbarung Datuk Saudane,1104040037,50,,1,1
784,Batu Bulan Sepakat,1104040038,50,,1,1
785,Kampung Melayu I,1104040039,50,,1,1
786,Alas Merancar,1104040040,50,,1,1
787,Pasir Penjengakan,1104041001,51,24651,1,1
788,Kutambaru,1104041002,51,,1,1
789,Pasir Gala,1104041003,51,24651,1,1
790,Lawe Rutung,1104041004,51,24651,1,1
791,Kuta Bantil,1104041005,51,,1,1
792,Lawe Kulok,1104041006,51,,1,1
793,Lawe Sagu Hulu,1104041007,51,24651,1,1
794,Tenembak Juhar,1104041012,51,24651,1,1
795,Lawe Sagu Hilir,1104041013,51,24651,1,1
796,Kp Nangka Gab,1104041014,51,,1,1
797,Telaga Mekar,1104041016,51,24651,1,1
798,Kute Buluh Botong,1104041018,51,,1,1
799,Kute Mbaru Bencawan,1104041019,51,,1,1
800,Pulonas Baru,1104041020,51,24651,1,1
801,Simpang Empat,1104041021,51,24651,1,1
802,Kandang Belang Mandiri,1104041022,51,,1,1
803,Mbacang Racun,1104041023,51,24651,1,1
804,Lawe Kinge,1104041024,51,24651,1,1
805,Perapat Timur,1104041025,51,,1,1
806,Bahagia,1104041026,51,24651,1,1
807,Kuta Galuh,1104041027,51,,1,1
808,Kute Genting,1104041028,51,,1,1
809,Lawe Sagu,1104041029,51,24651,1,1
810,Kute Pangguh,1104041030,51,,1,1
811,Kampung Baru,1104050002,52,24652,1,1
812,Purwodadi,1104050003,52,24652,1,1
813,Lawe Bekung,1104050004,52,24652,1,1
814,Salang Alas,1104050005,52,24652,1,1
815,Kuta Tinggi,1104050006,52,,1,1
816,Peranginan,1104050014,52,24652,1,1
817,Kuta Pasir,1104050015,52,,1,1
818,Natam,1104050022,52,24652,1,1
819,Kumbang Jaya,1104050034,52,24652,1,1
820,Kumbang Indah,1104050035,52,24652,1,1
821,Deleng Megakhe,1104050036,52,24652,1,1
822,Lawe Bekung Tempahan,1104050037,52,,1,1
823,Badar Indah,1104050038,52,24652,1,1
824,Natam Baru,1104050040,52,24652,1,1
825,Tanah Merah,1104050041,52,24652,1,1
826,Batu Mberong,1104050042,52,24652,1,1
827,Lawe Sekerah,1104050043,52,,1,1
828,Tanoh Megakhe,1104050044,52,24652,1,1
829,Gulo,1104051001,53,24653,1,1
830,Lawe Stul,1104051002,53,,1,1
831,Kite Meranggun,1104051003,53,,1,1
832,Pulo Piku,1104051004,53,24653,1,1
833,Terutung Kute,1104051005,53,24653,1,1
834,Kuta Ujung,1104051006,53,,1,1
835,Mamas,1104051007,53,24653,1,1
836,Tanjung Lama,1104051008,53,24653,1,1
837,Tanjung Muda,1104051009,53,24653,1,1
838,Tanjung Aman,1104051010,53,24653,1,1
839,Rambung Teldak,1104051011,53,24653,1,1
840,Serimuda,1104051012,53,24653,1,1
841,Darul Makmur,1104051013,53,24653,1,1
842,Kute Rambe,1104051014,53,24653,1,1
843,Ujung Baru,1104051015,53,24653,1,1
844,Mamas Baru,1104051016,53,24653,1,1
845,Rambung Jaya,1104051017,53,24653,1,1
846,Makmur Jaya,1104051018,53,24653,1,1
847,Pulo Gadung,1104051019,53,24653,1,1
848,Istiqomah,1104051020,53,24653,1,1
849,Khotan Jaya,1104051021,53,,1,1
850,Lawe Mamas Indah,1104051022,53,24653,1,1
851,Tanjung Baru,1104051023,53,,1,1
852,Simpang Iv Tanjung,1104051024,53,,1,1
853,Tanjung Leuser,1104051025,53,24653,1,1
854,Lawe Pinis,1104051026,53,24653,1,1
855,Kuning Abadi,1104051027,53,24653,1,1
856,Buntul Kendawi,1104051028,53,24653,1,1
857,Deleng Damar,1104052001,54,24652,1,1
858,Simpang Iii Jongar,1104052002,54,24652,1,1
859,Penyebrangan Cingkam,1104052003,54,,1,1
860,Jongar,1104052004,54,24652,1,1
861,Lawe Penanggalan,1104052005,54,24652,1,1
862,Jambur Lak Lak,1104052006,54,24652,1,1
863,Lawe Mengkudu,1104052007,54,24652,1,1
864,Aunan Sepakat,1104052008,54,24652,1,1
865,Ketambe,1104052009,54,24652,1,1
866,Rumah Bundar,1104052010,54,24652,1,1
867,Kayu Mentangur,1104052011,54,24652,1,1
868,Lawe Sembekan,1104052012,54,24652,1,1
869,Lawe Gekh Gekh,1104052013,54,,1,1
870,Lawe Beringin,1104052014,54,,1,1
871,Bener Berpapah,1104052015,54,,1,1
872,Datuk Pinding,1104052016,54,,1,1
873,Penungkunen,1104052017,54,24652,1,1
874,Jati Sara,1104052018,54,,1,1
875,Leuser,1104052019,54,,1,1
876,Bukit Baru,1104052020,54,,1,1
877,Kati Maju,1104052021,54,24652,1,1
878,Lawe Aunan,1104052022,54,24652,1,1
879,Bintang Bener,1104052023,54,24652,1,1
880,Suka Rimbun,1104052024,54,24652,1,1
881,Simpur Jaya,1104052025,54,24652,1,1
882,Bunga Melur,1104053001,55,,1,1
883,Terutung Mbelang,1104053002,55,,1,1
884,Tenembak Lang Lang,1104053003,55,,1,1
885,Penampaan,1104053004,55,,1,1
886,Tualang Lama,1104053005,55,,1,1
887,Lawe Pangkat,1104053006,55,,1,1
888,Gusung Batu,1104053007,55,,1,1
889,Kaya Pangur,1104053008,55,,1,1
890,Ranto Diur,1104053009,55,,1,1
891,Lembah Alas,1104053010,55,,1,1
892,Kampung Sepakat,1104053011,55,,1,1
893,Salang Sigotom,1104053012,55,,1,1
894,Salang Baru,1104053013,55,,1,1
895,Salang Muara,1104053014,55,,1,1
896,Muhajirin,1104053015,55,,1,1
897,Beringin Naru,1104053016,55,,1,1
898,Tanoh Khukahen,1104053017,55,,1,1
899,Tading Niulihi,1104053018,55,,1,1
900,Peseluk Pesimbe,1104053019,55,,1,1
901,Kati Jeroh,1104053020,55,,1,1
902,Kane Lot,1104053021,55,,1,1
903,Lawe Hakhum,1104053022,55,,1,1
904,Lokop,1105080001,56,24461,1,1
905,Tualang,1105080002,56,24461,1,1
906,Gampong Terujak,1105080003,56,,1,1
907,Leles,1105080004,56,24461,1,1
908,Ujung Karang,1105080013,56,24461,1,1
909,Ujung Taring,1105080014,56,,1,1
910,Sunti,1105080015,56,24461,1,1
911,Sekualan,1105080016,56,24461,1,1
912,Loot,1105080017,56,24461,1,1
913,Nalon,1105080018,56,24461,1,1
914,Jering,1105080019,56,24461,1,1
915,Rampah,1105080020,56,24461,1,1
916,Mesir,1105080021,56,24461,1,1
917,Selemak,1105080022,56,,1,1
918,Sembuang,1105080023,56,24461,1,1
919,Bunin,1105080028,56,24461,1,1
920,Alur Drien,1105080029,56,,1,1
921,Upt I Kuala Pangoh,1105080030,56,,1,1
922,Hti Ranto Naro,1105081001,57,24458,1,1
923,Tampur Boor,1105081002,57,,1,1
924,Tampor Paloh,1105081003,57,,1,1
925,Melidi,1105081004,57,24458,1,1
926,Batu Sumbang,1105081005,57,24458,1,1
927,Simpang Jernih,1105081006,57,24458,1,1
928,Pante Kera,1105081007,57,24458,1,1
929,Rantau Panjang,1105081008,57,24458,1,1
930,Arul Pinang,1105082001,58,24461,1,1
931,Peunaron Baru,1105082002,58,24461,1,1
932,Peunaron Lama,1105082003,58,24461,1,1
933,Bukit Tiga,1105082004,58,24461,1,1
934,Sri Mulya,1105082006,58,,1,1
935,Buket Tiga,1105090001,59,24452,1,1
936,Benteng,1105090002,59,24452,1,1
937,Afd.Ii Buket,1105090003,59,,1,1
938,Alue Drien,1105090004,59,24452,1,1
939,Alue Canang,1105090005,59,24452,1,1
940,Jambur Labu,1105090006,59,,1,1
941,Alue Buloh,1105090007,59,,1,1
942,Peutow,1105090008,59,24452,1,1
943,Kemuning Hulu,1105090009,59,,1,1
944,Alue Teh,1105090010,59,24452,1,1
945,Paya Tampah,1105090011,59,24452,1,1
946,Paya Bili Ii,1105090012,59,,1,1
947,Paya Rambong,1105090013,59,24452,1,1
948,Alue Gadeng Satu,1105090014,59,24452,1,1
949,Birem Rayeuk,1105090015,59,24452,1,1
950,Keude Birem,1105090016,59,24452,1,1
951,Aramiyah,1105090017,59,24452,1,1
952,Paya Bili I,1105090018,59,,1,1
953,Merbau Ii,1105090019,59,,1,1
954,Paya Peulawi,1105090020,59,24452,1,1
955,Bayeun,1105090021,59,24452,1,1
956,Alue Gadeng,1105090022,59,24452,1,1
957,Perk. Alue Gadeng Dua,1105090023,59,,1,1
958,Bukit Seulemak,1105090024,59,,1,1
959,Blang Tualang,1105090025,59,24452,1,1
960,Alue Sentang,1105090026,59,24452,1,1
961,Alue Nyamuk,1105090027,59,24452,1,1
962,Alue Tuwi,1105100001,60,24452,1,1
963,Alue Kaol,1105100002,60,,1,1
964,Alue Punti,1105100003,60,24452,1,1
965,Damar Siput,1105100004,60,24452,1,1
966,Simpang Peut,1105100005,60,24452,1,1
967,Sarah Kayee,1105100006,60,24452,1,1
968,Alur Seuleumak,1105100007,60,,1,1
969,Simpang Aneuh,1105100008,60,24452,1,1
970,Gampong Bayeun,1105100009,60,,1,1
971,Sarah Teubee,1105100010,60,24452,1,1
972,Rantau Panjang,1105100011,60,24452,1,1
973,Alue Raya,1105100012,60,24452,1,1
974,Seuneubok Dalam,1105100013,60,24452,1,1
975,Alue Kumba,1105100014,60,24452,1,1
976,Gajah Mentah,1105101001,61,24458,1,1
977,Seuneubok Aceh,1105101002,61,24458,1,1
978,Seuneubok Pase,1105101003,61,24458,1,1
979,Sungai Simpang,1105101004,61,24458,1,1
980,Paya Keutapang,1105101005,61,24458,1,1
981,Alue Itam,1105101006,61,24458,1,1
982,Bukit Drien,1105101007,61,24458,1,1
983,Bukit Selamat,1105101008,61,24458,1,1
984,Kuala Parek,1105101009,61,24458,1,1
985,Labuhan Keude,1105101010,61,24458,1,1
986,Krueng Lingka,1105101011,61,24458,1,1
987,Geulumpang Payong,1105101012,61,24458,1,1
988,Alue Rangan,1105101013,61,24458,1,1
989,Cek Mbon,1105110008,62,24453,1,1
990,Seuneubok Pidie,1105110018,62,24453,1,1
991,Kuala Leuge,1105110019,62,24453,1,1
992,Seuneubok Peusangan,1105110020,62,24453,1,1
993,Leubuk Pempeng,1105110023,62,,1,1
994,Dama Tutong,1105110024,62,24453,1,1
995,Bale Buya,1105110025,62,,1,1
996,Matang Gleum,1105110026,62,24453,1,1
997,Alue Nibong,1105110027,62,24453,1,1
998,Buket Pala,1105110028,62,24453,1,1
999,Blang Simpo,1105110029,62,24453,1,1
1000,Paya Kalut,1105110030,62,,1,1
1001,Alue Dua Paya Gajah,1105110031,62,24453,1,1
1002,Seuneubok Aceh,1105110032,62,24453,1,1
1003,Uteun Dama,1105110033,62,24453,1,1
1004,Paya Meuligo,1105110034,62,,1,1
1005,Punti,1105110035,62,24453,1,1
1006,Keumuneng,1105110036,62,24453,1,1
1007,Bangka Rimueng,1105110037,62,,1,1
1008,Leuge,1105110038,62,24453,1,1
1009,Lhok Dalam,1105110039,62,24453,1,1
1010,Bandrong,1105110040,62,24453,1,1
1011,Tanah Rata,1105110042,62,,1,1
1012,Tualang,1105110043,62,24453,1,1
1013,Keude Peureulak,1105110044,62,24453,1,1
1014,Cot Muda Itam,1105110045,62,24453,1,1
1015,Pasir Putih,1105110046,62,24453,1,1
1016,Blang Betra,1105110047,62,,1,1
1017,Beusa Meuranou,1105110055,62,,1,1
1018,Seumatang Muda Itam,1105110056,62,24453,1,1
1019,Blang Balok,1105110057,62,24453,1,1
1020,Kuala Bugak,1105110058,62,24453,1,1
1021,Paya Lipah,1105110059,62,24453,1,1
1022,Cot Geulumpang,1105110060,62,24453,1,1
1023,Cot Keh,1105110062,62,24453,1,1
1024,Blang Batee,1105110063,62,24453,1,1
1025,Alue Rambong,1105110064,62,24453,1,1
1026,Matang Peulawi,1105110065,62,,1,1
1027,Bukit Meuriam,1105111001,63,24453,1,1
1028,Seuneubok Punti,1105111002,63,24453,1,1
1029,Alue Bugeng,1105111003,63,24453,1,1
1030,Seuneubok Teungoh,1105111004,63,24453,1,1
1031,Seuneubok Teupin,1105111005,63,24453,1,1
1032,Alue Bu/Alue Lhok,1105111006,63,,1,1
1033,Alue Gurep,1105111007,63,24453,1,1
1034,Alue Bu Alue Nireh,1105111008,63,24453,1,1
1035,Seuneubok Paya,1105111009,63,24453,1,1
1036,Seuneubok Rawang,1105111010,63,24453,1,1
1037,Alue Tho,1105111011,63,24453,1,1
1038,Seuneubok Lapang,1105111012,63,24453,1,1
1039,Seuneubok Jalan,1105111013,63,24453,1,1
1040,Geulanggang Merak,1105111014,63,24453,1,1
1041,Seumatang Keude,1105111015,63,24453,1,1
1042,Babah Krueng,1105111016,63,24453,1,1
1043,Krut Lintang,1105111017,63,24453,1,1
1044,Jeungki,1105111018,63,24453,1,1
1045,Seuneubok Dalam,1105111019,63,24453,1,1
1046,Tualang Pateng,1105111020,63,24453,1,1
1047,Kabu,1105112001,64,24453,1,1
1048,Beuringin,1105112002,64,24453,1,1
1049,Teumpeun,1105112003,64,24453,1,1
1050,Kebun Teumpeun,1105112004,64,24453,1,1
1051,Paya Seungat,1105112005,64,24453,1,1
1052,Tanjung Tualang,1105112006,64,24453,1,1
1053,Beusa Seberang,1105112007,64,24453,1,1
1054,Paya Gajah,1105112008,64,24453,1,1
1055,Mon Geudong,1105112009,64,24453,1,1
1056,Alue Bu Tuha,1105112010,64,24453,1,1
1057,Alue Bu Jalan,1105112011,64,24453,1,1
1058,Paya Biek,1105112012,64,24453,1,1
1059,Beusa Baroh,1105112013,64,24453,1,1
1060,Alue Bu Tunong,1105112014,64,24453,1,1
1061,Alue Bu Jalan Baroh,1105112015,64,24453,1,1
1062,Beurandang,1105120001,65,24453,1,1
1063,Alue Geunteng,1105120002,65,24453,1,1
1064,Kliet,1105120003,65,24453,1,1
1065,Gampong Tampak,1105120004,65,,1,1
1066,Paya Palas,1105120005,65,24453,1,1
1067,Alue Batee,1105120006,65,24453,1,1
1068,Bhom Lama,1105120007,65,24453,1,1
1069,Pasir Putih,1105120008,65,24453,1,1
1070,Alue Dua,1105120009,65,24453,1,1
1071,Buket Pala Bsp,1105120010,65,24453,1,1
1072,Punti Payong,1105120011,65,24453,1,1
1073,Seumaly,1105120012,65,,1,1
1074,Kp. Pertamina,1105120013,65,,1,1
1075,Blang Barom,1105120014,65,24453,1,1
1076,Pulo Blang,1105120015,65,24453,1,1
1077,Snb Johan,1105120016,65,,1,1
1078,Paya Unou,1105120017,65,24453,1,1
1079,Snb Baro,1105120018,65,,1,1
1080,Snb Dalam,1105120019,65,,1,1
1081,Seulemak Muda,1105120020,65,24453,1,1
1082,Mata Ie,1105120021,65,24453,1,1
1083,Alue Udep,1105120022,65,24453,1,1
1084,Seumanah Jaya,1105120023,65,,1,1
1085,Dama Pulo,1105130042,66,24454,1,1
1086,Gureb Blang,1105130043,66,,1,1
1087,Seuneubok Tutong,1105130044,66,24454,1,1
1088,Sam Pai Mah,1105130045,66,,1,1
1089,Seuneubok Tuha,1105130046,66,24454,1,1
1090,Buket Langa,1105130047,66,24454,1,1
1091,Buket Juara,1105130048,66,24454,1,1
1092,Buket Pala,1105130049,66,24454,1,1
1093,Meunasah Puuk,1105130050,66,,1,1
1094,Keude Blang,1105130051,66,24454,1,1
1095,Bantayan Timur,1105130078,66,,1,1
1096,Gampong Aceh,1105130079,66,24454,1,1
1097,Keude Aceh,1105130080,66,24454,1,1
1098,Kuta Blang,1105130081,66,24454,1,1
1099,Seuneubok Bacee,1105130083,66,24454,1,1
1100,Titi Baro,1105130084,66,24454,1,1
1101,Seuneubok Teungoh (Pr),1105130103,66,,1,1
1102,Seuneubok Rambong,1105130104,66,24454,1,1
1103,Tanoh Anou,1105130105,66,,1,1
1104,Kampung Tanjong,1105130106,66,,1,1
1105,Kuala Pd Puntong,1105130107,66,,1,1
1106,Kampung Jawa,1105130108,66,,1,1
1107,Blang Geulumpang,1105130109,66,24454,1,1
1108,Gampong Jalan,1105130111,66,24454,1,1
1109,Buket Meulinteung,1105130112,66,24454,1,1
1110,Buket Jok,1105130113,66,24454,1,1
1111,Teupin Batee,1105130114,66,24454,1,1
1112,Alue Dua Muka S,1105130115,66,24454,1,1
1113,Tanjong Kapai,1105130116,66,24454,1,1
1114,Gampong Baro,1105130117,66,24454,1,1
1115,Kuala Idi,1105130118,66,24454,1,1
1116,Keutapang Mameh,1105130119,66,24454,1,1
1117,Ulee Blang,1105130120,66,24454,1,1
1118,Alue Dua Muka 0,1105130121,66,,1,1
1119,Kuta Lawah,1105130122,66,24454,1,1
1120,Asan Rampak,1105131001,67,24454,1,1
1121,Buket Kuta,1105131002,67,24454,1,1
1122,Blang Kuta,1105131003,67,24454,1,1
1123,Alue Batee,1105131004,67,24454,1,1
1124,Paya Bili I,1105131005,67,24454,1,1
1125,Blang Buket,1105131006,67,24454,1,1
1126,Kuta Baro,1105131007,67,24454,1,1
1127,Seuneubok Teungoh,1105131008,67,24454,1,1
1128,Seuneubok Punteut,1105131009,67,,1,1
1129,Sama Dua,1105131010,67,24454,1,1
1130,Kampung Keude,1105131011,67,,1,1
1131,Meunasah Krueng,1105131012,67,24454,1,1
1132,Paya Bili Dua,1105131013,67,24454,1,1
1133,Paya Dua,1105131014,67,24454,1,1
1134,Kampung Kuala,1105131015,67,,1,1
1135,Alue Ie Itam,1105131016,67,24454,1,1
1136,Matang Rayeuk,1105131017,67,24454,1,1
